season,week,game_id,posteam,passer_player_name,passer_player_id,defteam,roof,is_home,l16_passing_yards,l16_yards_per_attempt,l16_attempts,l16_pass_td,l16_int,l16_wp,def16_passing_yards,def16_yards_per_attempt,def16_attempts,def16_pass_td,def16_int,def16_wp,pass_touchdown
2012,8,2012_08_WAS_PIT,PIT,B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,WAS,0,1,268.1875,6.949565640521287,39.6875,1.5,0.75,0.5841020439592702,268.25,7.075365962243684,38.625,1.9375,1.0625,0.46560974921239134,3.0
2012,8,2012_08_WAS_PIT,WAS,R.Griffin,32013030-2d30-3032-3936-3635a9a33dbc,PIT,0,0,213.57142857142858,7.292597023705371,29.142857142857142,1.0,0.42857142857142855,0.5404985420171335,185.9375,5.7010317682736,33.875,1.1875,0.75,0.39939959286168153,1.0
2012,9,2012_09_ARI_GB,ARI,J.Skelton,32013030-2d30-3032-3737-3534c68c3f31,GB,0,0,186.875,5.251964830328909,35.25,0.875,1.25,0.3907735916777237,279.5,6.783670330882319,41.25,1.75,1.5,0.3336828339302054,1.0
2012,9,2012_09_ARI_GB,GB,A.Rodgers,32013030-2d30-3032-3334-35395dc60da5,ARI,0,1,261.25,6.758940525916079,39.4375,2.75,0.5,0.6415422204508657,191.5625,5.259714318687672,36.125,1.0625,0.75,0.572865600400291,4.0
2012,9,2012_09_BAL_CLE,BAL,J.Flacco,32013030-2d30-3032-3631-3538c6a10853,CLE,0,0,211.375,6.477223733518667,33.3125,1.4375,0.75,0.5984900709700024,232.6875,6.297001097116939,37.5,1.375,0.875,0.5845521744317145,1.0
2012,9,2012_09_BAL_CLE,CLE,B.Weeden,32013030-2d30-3032-3936-3737d1b9b493,BAL,0,1,225.625,5.804720641289459,39.0,1.125,1.25,0.3619299970415507,225.5625,6.180622755584991,37.5625,0.6875,1.1875,0.36423670037525896,0.0
2012,9,2012_09_BUF_HOU,BUF,R.Fitzpatrick,32013030-2d30-3032-3336-3832b8755c76,HOU,1,0,212.3125,5.900860185631556,36.3125,1.5625,1.5625,0.36682060406523637,195.8125,5.088065327251206,38.625,1.4375,1.125,0.383246162072794,0.0
2012,9,2012_09_BUF_HOU,HOU,M.Schaub,32013030-2d30-3032-3237-3837e8f3d1a2,BUF,1,1,234.6875,7.644810017610624,32.0625,1.5,0.5,0.65054539038888,224.0,7.121529965633885,32.875,2.125,0.75,0.5693461513143712,2.0
2012,9,2012_09_CAR_WAS,CAR,C.Newton,32013030-2d30-3032-3739-33399bbb0097,WAS,0,0,209.4375,6.749519568936877,32.25,1.125,1.0,0.4856136331705355,269.9375,7.018663473555902,39.125,2.0625,1.0625,0.46852366701493525,1.0
2012,9,2012_09_CAR_WAS,WAS,R.Griffin,32013030-2d30-3032-3936-3635a9a33dbc,CAR,0,1,208.0,6.984593824313628,29.875,1.0,0.375,0.4858918168443332,248.75,6.966416139737459,35.625,1.75,1.0,0.45710117179096466,0.0
2012,9,2012_09_CHI_TEN,CHI,J.Cutler,32013030-2d30-3032-3432-3236d681c61c,TEN,0,0,202.5,6.083975496166099,33.8125,1.25,0.875,0.5786602705921111,252.1875,6.620591313256053,38.0625,1.5,0.5625,0.5221728349148272,3.0
2012,9,2012_09_CHI_TEN,TEN,M.Hasselbeck,32013030-2d30-3030-3730-39316c93ae22,CHI,0,1,190.5,5.868460063826871,32.1875,0.875,0.75,0.46878649710771747,239.4375,5.838212581688402,41.8125,1.0625,1.75,0.4078876450630573,1.0
2012,9,2012_09_DAL_ATL,ATL,M.Ryan,32013030-2d30-3032-3631-34338634c9b6,DAL,1,1,266.0625,7.245521824548618,38.75,2.125,0.5625,0.5680876795998573,223.5,6.774979258471779,32.875,1.25,0.6875,0.47928545906906184,0.0
2012,9,2012_09_DAL_ATL,DAL,T.Romo,32013030-2d30-3032-3136-37385976e857,ATL,1,0,254.9375,6.734448544909822,36.75,1.8125,1.0,0.47822395552395114,225.8125,6.256253217822085,36.125,1.5625,1.1875,0.35674990667404355,1.0
2012,9,2012_09_DEN_CIN,CIN,A.Dalton,32013030-2d30-3032-3739-37334d29528c,DEN,0,1,223.6875,6.220459916340944,36.0625,1.3125,1.1875,0.46952028347025665,226.0,6.058360486540035,37.6875,1.625,0.75,0.5739867164703745,1.0
2012,9,2012_09_DEN_CIN,DEN,P.Manning,32013030-2d30-3031-3033-3436e2e70d78,CIN,0,0,277.3125,7.222859067809254,39.375,2.1875,1.0625,0.46796793447589474,214.8125,6.283827583294368,35.0625,1.4375,0.625,0.47976460728610076,3.0
2012,9,2012_09_DET_JAX,DET,M.Stafford,32013030-2d30-3032-3634-39382e08c011,JAX,0,0,319.75,6.837102172162169,47.3125,2.0625,1.3125,0.3644950078728889,232.875,6.653274353506194,35.4375,1.25,0.875,0.586702479910397,0.0
2012,9,2012_09_DET_JAX,JAX,B.Gabbert,32013030-2d30-3032-3739-34386d7e96d3,DET,0,1,144.5625,4.556903180540993,32.375,0.9375,0.75,0.34947047412194593,263.375,6.604813468632495,39.0625,1.875,0.8125,0.606068134379354,2.0
2012,9,2012_09_KC_SD,KC,M.Cassel,32013030-2d30-3032-3336-3632a25ecc29,LAC,0,0,182.8125,5.487134351730343,33.3125,1.0,1.375,0.31001766250513174,251.125,7.225880108992921,35.875,2.0,1.0,0.40690234359419064,0.0
2012,9,2012_09_KC_SD,LAC,P.Rivers,32013030-2d30-3032-3239-34322bc30020,KC,0,1,247.75,7.038666315058211,37.375,1.875,1.125,0.5049204967839981,188.5625,7.110257772850216,27.5,1.625,0.75,0.6343365246493987,2.0
2012,9,2012_09_MIA_IND,IND,A.Luck,32013030-2d30-3032-3936-363868835ca0,MIA,1,1,265.85714285714283,6.063959862601167,43.857142857142854,1.1428571428571428,1.1428571428571428,0.42776833199807385,254.4375,5.859045648351826,44.0625,1.125,1.375,0.3387481735678942,2.0
2012,9,2012_09_MIA_IND,MIA,R.Tannehill,32013030-2d30-3032-3937-3031bbb58137,IND,1,0,193.71428571428572,5.613924383020598,31.0,0.5714285714285714,0.8571428571428571,0.5639028708902404,202.5625,6.295687713771517,31.9375,1.5,0.4375,0.611803479138341,1.0
2012,9,2012_09_MIN_SEA,MIN,C.Ponder,32013030-2d30-3032-3739-35306cea4d9c,SEA,0,0,174.9375,5.055529037429559,32.5625,1.25,1.125,0.4333834909781718,212.25,5.434869145152871,39.0,1.0625,1.3125,0.41723243269533666,0.0
2012,9,2012_09_MIN_SEA,SEA,R.Wilson,32013030-2d30-3032-3932-363323eefb5c,MIN,0,1,169.5,6.076844018223329,28.0,1.25,1.0,0.473555156115246,226.5625,6.383525824414373,36.8125,1.9375,0.375,0.5252524059575736,3.0
2012,9,2012_09_PHI_NO,NO,D.Brees,32013030-2d30-3032-3035-33318e1e348d,PHI,1,1,347.0,7.848016212067498,45.1875,3.25,0.8125,0.5232720063543828,219.6875,6.09387208666986,37.0625,1.5625,0.875,0.4766174289679982,2.0
2012,9,2012_09_PHI_NO,PHI,M.Vick,32013030-2d30-3032-3032-3435b1d69a2f,NO,1,0,244.5,6.800150511695907,37.3125,1.3125,1.1875,0.5316965365679802,304.8125,7.627364636695917,41.0625,1.9375,0.625,0.40893952523835764,1.0
2012,9,2012_09_PIT_NYG,NYG,E.Manning,32013030-2d30-3032-3238-3033cc58aa39,PIT,0,1,286.5,7.38273217040047,39.25,1.6875,0.875,0.5295923295027357,185.875,5.714829282893483,33.75,1.125,0.75,0.39665740465188437,0.0
2012,9,2012_09_PIT_NYG,PIT,B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,NYG,0,0,259.9375,6.830386039634369,39.1875,1.5,0.75,0.5843920678091935,250.9375,6.634305944405645,39.625,1.5625,1.4375,0.3945861994286758,2.0
2012,9,2012_09_TB_OAK,LV,C.Palmer,32013030-2d30-3032-3134-32391c8963bc,TB,0,1,273.0,7.449667358157237,37.875,1.375,1.125,0.4267271305128149,256.6875,8.019912141318214,33.25,1.75,1.0625,0.5985215982928613,4.0
2012,9,2012_09_TB_OAK,TB,J.Freeman,32013030-2d30-3032-3639-3933413b75ca,LV,0,0,233.625,6.30193823747148,37.1875,1.5625,1.3125,0.35284611110627395,242.875,6.582677136919088,37.25,1.9375,1.0,0.517155032141623,2.0
2012,10,2012_10_ATL_NO,ATL,M.Ryan,32013030-2d30-3032-3631-34338634c9b6,NO,1,0,265.25,7.398473124905578,37.75,2.0,0.5,0.5782969598746887,297.5,7.517154337953778,40.75,1.875,0.625,0.39291242648288427,3.0
2012,10,2012_10_ATL_NO,NO,D.Brees,32013030-2d30-3032-3035-33318e1e348d,ATL,1,1,341.3125,7.877837783839752,44.3125,3.25,0.8125,0.5407177924984048,225.1875,6.329896628674798,35.6875,1.5,1.1875,0.3455705132210737,3.0
2012,10,2012_10_BUF_NE,BUF,R.Fitzpatrick,32013030-2d30-3032-3336-3832b8755c76,NE,0,0,214.75,5.858041445232171,37.0,1.5,1.4375,0.3682616986975034,265.125,6.935327492687682,38.0,1.875,1.0625,0.3144588201307031,2.0
2012,10,2012_10_BUF_NE,NE,T.Brady,32013030-2d30-3031-3935-39361b587621,BUF,0,1,295.4375,7.390865861447526,40.6875,2.1875,0.5625,0.6363802429465435,226.125,7.194805827702851,32.875,2.1875,0.6875,0.5726219579124795,2.0
2012,10,2012_10_DAL_PHI,DAL,T.Romo,32013030-2d30-3032-3136-37385976e857,PHI,0,0,257.0,6.713615211576489,37.0625,1.75,1.0,0.4640369577358716,221.125,6.185466914256067,36.875,1.5625,0.875,0.49699520510792783,2.0
2012,10,2012_10_DAL_PHI,PHI,N.Foles,32013030-2d30-3032-3935-3637b84f8e70,DAL,0,1,45.0,1.6562972972972974,16.0,0.0,0.0,0.045057125591341764,230.4375,6.890879432839696,33.25,1.25,0.5,0.5011874958689366,1.0
2012,10,2012_10_DEN_CAR,CAR,C.Newton,32013030-2d30-3032-3739-33399bbb0097,DEN,0,1,205.4375,6.859859957952896,31.3125,1.0,1.0,0.49367934983984846,228.5,6.0824822084598775,37.9375,1.6875,0.75,0.5643015169053102,2.0
2012,10,2012_10_DEN_CAR,DEN,P.Manning,32013030-2d30-3031-3033-3436e2e70d78,CAR,0,0,284.25,7.446449293373163,39.1875,2.375,1.1875,0.45857489405458096,246.0625,6.789499351946761,36.3125,1.6875,1.0,0.44506962339366857,1.0
2012,10,2012_10_DET_MIN,DET,M.Stafford,32013030-2d30-3032-3634-39382e08c011,MIN,1,0,318.0,7.060037692524159,45.375,2.0,1.0625,0.40092664525794935,221.8125,6.365256593645142,36.25,1.875,0.375,0.5086445574989266,3.0
2012,10,2012_10_DET_MIN,MIN,C.Ponder,32013030-2d30-3032-3739-35306cea4d9c,DET,1,1,167.5625,4.8876496195501415,31.875,1.25,1.125,0.4493868000199751,270.25,6.631628878832052,40.25,2.0,0.9375,0.55607306248135,2.0
2012,10,2012_10_HOU_CHI,CHI,J.Campbell,32013030-2d30-3032-3334-3630311d0939,HOU,0,1,180.5,6.205348335200782,27.0625,1.0625,0.5,0.5755194507819341,201.375,5.210014732013111,38.75,1.375,0.9375,0.39074668843900323,0.0
2012,10,2012_10_HOU_CHI,HOU,M.Schaub,32013030-2d30-3032-3237-3837e8f3d1a2,CHI,0,0,237.75,7.7922372805416575,31.875,1.5,0.5,0.652069975116033,237.625,5.807867186951559,41.6875,1.125,1.75,0.3945258529999174,1.0
2012,10,2012_10_IND_JAX,IND,A.Luck,32013030-2d30-3032-3936-363868835ca0,JAX,0,0,285.0,6.37484243079643,44.5,1.25,1.0,0.4311463070211893,238.0625,6.782640162329724,35.5625,1.1875,0.875,0.5855460320647763,0.0
2012,10,2012_10_IND_JAX,JAX,B.Gabbert,32013030-2d30-3032-3739-34386d7e96d3,IND,0,1,152.5,4.7062442505645965,33.0,1.0,0.75,0.339314926233,206.6875,6.339529625536223,32.3125,1.5,0.4375,0.5880717920074962,0.0
2012,10,2012_10_KC_PIT,KC,M.Cassel,32013030-2d30-3032-3336-3632a25ecc29,PIT,0,0,190.5,5.696062923158914,33.875,1.0,1.25,0.29977067522010303,174.9375,5.627617744431944,32.25,1.0625,0.8125,0.40713758218906426,0.0
2012,10,2012_10_KC_PIT,PIT,B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,KC,0,1,251.3125,6.807625344447204,37.875,1.5,0.75,0.5629206771132996,186.8125,7.09007143744649,27.375,1.5625,0.8125,0.6385727853676539,1.0
2012,10,2012_10_NYG_CIN,CIN,A.Dalton,32013030-2d30-3032-3739-37334d29528c,NYG,0,1,230.25,6.23198473903598,37.125,1.25,1.125,0.4692745575527589,243.8125,6.4247471208762335,39.625,1.4375,1.5,0.39137841437867454,4.0
2012,10,2012_10_NYG_CIN,NYG,E.Manning,32013030-2d30-3032-3238-3033cc58aa39,CIN,0,0,268.625,7.12485573832191,37.9375,1.5625,0.875,0.5448213152486497,219.0625,6.436694124647752,34.875,1.5625,0.6875,0.4763884577752901,0.0
2012,10,2012_10_NYJ_SEA,NYJ,M.Sanchez,32013030-2d30-3032-3638-3938d10b93b9,SEA,0,0,199.1875,5.42103342059807,37.375,1.4375,1.1875,0.4007755733561092,199.5,5.253601338885065,37.25,0.9375,1.3125,0.4282076758591943,0.0
2012,10,2012_10_NYJ_SEA,SEA,R.Wilson,32013030-2d30-3032-3932-363323eefb5c,NYJ,0,1,169.0,6.13497246064296,27.666666666666668,1.4444444444444444,0.8888888888888888,0.49483424104898255,205.8125,6.139844935722486,34.125,1.1875,0.8125,0.5171434968275266,2.0
2012,10,2012_10_OAK_BAL,BAL,J.Flacco,32013030-2d30-3032-3631-3538c6a10853,LV,0,1,203.8125,6.232374832419766,33.1875,1.375,0.6875,0.5979146512755306,250.625,6.753434500172944,37.75,1.9375,1.0,0.5315965057144318,3.0
2012,10,2012_10_OAK_BAL,LV,C.Palmer,32013030-2d30-3032-3134-32391c8963bc,BAL,0,0,278.25,7.306508574373453,39.5625,1.4375,1.125,0.41305088936160217,213.6875,5.9928486327779735,36.9375,0.625,1.125,0.36886942282685564,2.0
2012,10,2012_10_SD_TB,LAC,P.Rivers,32013030-2d30-3032-3239-34322bc30020,TB,0,0,237.8125,7.193242207915354,35.6875,1.75,1.0,0.5419964306192164,265.8125,7.960457013113085,35.0625,1.875,1.1875,0.5604236926801793,3.0
2012,10,2012_10_SD_TB,TB,J.Freeman,32013030-2d30-3032-3639-3933413b75ca,LAC,0,1,232.8125,6.4849494973619235,35.8125,1.5625,1.0625,0.3720730733439331,247.625,7.109213442326254,35.875,1.75,1.0625,0.3697883497035198,2.0
2012,10,2012_10_STL_SF,LA,S.Bradford,32013030-2d30-3032-3738-353448d0b06c,SF,0,0,191.875,5.366393263907168,36.5,0.8125,0.8125,0.35517566787440175,211.1875,5.544765634181581,38.3125,1.125,1.0,0.365527813184156,2.0
2012,10,2012_10_STL_SF,SF,C.Kaepernick,32013030-2d30-3032-3739-373477e16970,LA,0,1,21.4,5.177777777777777,3.2,0.0,0.0,0.7037423623589955,213.9375,6.426425394628297,33.75,1.0625,0.875,0.6053943052061747,0.0
2012,10,2012_10_TEN_MIA,MIA,R.Tannehill,32013030-2d30-3032-3937-3031bbb58137,TEN,0,1,204.625,5.790308835143024,32.125,0.625,0.75,0.5523768358910064,254.625,6.831846102528084,37.0625,1.6875,0.5,0.5727019917811428,0.0
2012,10,2012_10_TEN_MIA,TEN,J.Locker,32013030-2d30-3032-3739-343665b0a7b1,MIA,0,0,141.11111111111111,4.590726684939209,20.0,0.8888888888888888,0.2222222222222222,0.3078405471930123,266.4375,6.071041242043848,44.375,1.25,1.375,0.3562004619034186,2.0
2012,11,2012_11_ARI_ATL,ARI,R.Lindley,32013030-2d30-3032-3935-3331543baa9a,ATL,1,0,45.0,1.6562972972972974,16.0,0.0,0.0,0.045057125591341764,227.375,6.525982487260657,34.9375,1.5625,1.1875,0.3779630270915893,0.0
2012,11,2012_11_ARI_ATL,ATL,M.Ryan,32013030-2d30-3032-3631-34338634c9b6,ARI,1,1,271.0,7.262417700377276,39.0625,2.125,0.5625,0.5448579515071947,196.875,5.465527490730682,35.8125,1.3125,0.6875,0.5848477287123012,0.0
2012,11,2012_11_BAL_PIT,BAL,J.Flacco,32013030-2d30-3032-3631-3538c6a10853,PIT,0,0,215.0625,6.440708165753099,33.8125,1.5,0.75,0.6131712774069976,173.5625,5.603808220622421,32.125,0.9375,0.75,0.4126253299279616,0.0
2012,11,2012_11_BAL_PIT,PIT,B.Leftwich,32013030-2d30-3032-3231-3737dee12508,BAL,0,1,89.36363636363636,5.166950386117436,15.727272727272727,0.5454545454545454,0.2727272727272727,0.6309048039725144,229.5625,6.257459022388363,37.9375,0.75,1.125,0.35772203441435435,0.0
2012,11,2012_11_CHI_SF,CHI,J.Campbell,32013030-2d30-3032-3334-3630311d0939,SF,0,0,175.125,6.003195225152934,26.875,0.9375,0.5,0.5367815645709504,219.8125,5.541858657437395,39.5625,1.1875,1.0,0.3575604133141493,1.0
2012,11,2012_11_CHI_SF,SF,C.Kaepernick,32013030-2d30-3032-3739-373477e16970,CHI,0,1,33.666666666666664,5.106481481481481,6.0,0.0,0.0,0.6356893525345692,223.5625,5.710609352193724,39.3125,1.125,1.625,0.42662057668028425,2.0
2012,11,2012_11_CIN_KC,CIN,A.Dalton,32013030-2d30-3032-3739-37334d29528c,KC,0,0,219.9375,6.162525519177824,36.0625,1.4375,0.9375,0.5061390601552469,192.125,6.842675604113157,28.9375,1.5625,0.8125,0.6229252378364583,2.0
2012,11,2012_11_CIN_KC,KC,B.Quinn,32013030-2d30-3032-3336-3632a25ecc29,CIN,0,1,193.1875,5.853722697595005,33.25,0.9375,1.25,0.3165561362417585,214.125,6.074729838933466,36.25,1.4375,0.75,0.44156112206143683,0.0
2012,11,2012_11_CLE_DAL,CLE,B.Weeden,32013030-2d30-3032-3936-3737d1b9b493,DAL,1,0,219.88888888888889,5.668523610970748,38.888888888888886,1.0,1.3333333333333333,0.35802678434321916,239.3125,7.029324200281556,33.9375,1.3125,0.375,0.516085985344449,2.0
2012,11,2012_11_CLE_DAL,DAL,T.Romo,32013030-2d30-3032-3136-37385976e857,CLE,1,1,252.1875,6.480525025900096,37.25,1.6875,1.0,0.43858583695126163,232.625,6.294597250963093,37.5,1.375,0.8125,0.5927985820967402,1.0
2012,11,2012_11_GB_DET,DET,M.Stafford,32013030-2d30-3032-3634-39382e08c011,GB,1,1,316.875,6.961353481997843,45.75,1.875,1.0,0.3847403206221146,276.5,6.6469198227522375,41.6875,1.6875,1.4375,0.33090028970701835,1.0
2012,11,2012_11_GB_DET,GB,A.Rodgers,32013030-2d30-3032-3334-35395dc60da5,DET,1,0,260.0,6.746477182807574,39.3125,2.75,0.5625,0.6340050169895843,266.0625,6.584018584714405,39.875,2.0625,0.6875,0.5739754282867112,2.0
2012,11,2012_11_IND_NE,IND,A.Luck,32013030-2d30-3032-3936-363868835ca0,NE,0,0,277.8888888888889,6.543510732136509,42.666666666666664,1.1111111111111112,1.0,0.47286363877741244,263.9375,6.8573236167186895,38.25,1.875,1.0625,0.3164619512526844,2.0
2012,11,2012_11_IND_NE,NE,T.Brady,32013030-2d30-3031-3935-39361b587621,IND,0,1,291.75,7.2963145793962445,40.6875,2.1875,0.5625,0.6363451453627972,208.625,6.034676684359751,33.9375,1.375,0.5,0.5421687837681113,3.0
2012,11,2012_11_JAX_HOU,HOU,M.Schaub,32013030-2d30-3032-3237-3837e8f3d1a2,JAX,1,1,220.5,7.441062935464873,31.0,1.375,0.5625,0.6570957215483032,243.875,7.040649616111236,35.1875,1.1875,0.8125,0.617812460695317,5.0
2012,11,2012_11_JAX_HOU,JAX,C.Henne,32013030-2d30-3032-3631-3937880c57ee,HOU,1,0,169.5,5.916304444901372,29.3125,0.75,1.125,0.3944082367964762,200.375,5.264334525694607,37.875,1.375,1.0,0.39290718283282783,4.0
2012,11,2012_11_MIA_BUF,BUF,R.Fitzpatrick,32013030-2d30-3032-3336-3832b8755c76,MIA,0,1,226.1875,6.056079235929846,37.6875,1.5625,1.3125,0.3735604298661552,262.125,6.055901490491053,43.625,1.375,1.25,0.3886294161139327,0.0
2012,11,2012_11_MIA_BUF,MIA,R.Tannehill,32013030-2d30-3032-3937-3031bbb58137,BUF,0,0,205.11111111111111,5.727496742349355,33.0,0.5555555555555556,1.0,0.5026039870329153,223.625,6.914357109754133,33.6875,2.125,0.6875,0.5696862532567253,1.0
2012,11,2012_11_NO_OAK,LV,C.Palmer,32013030-2d30-3032-3134-32391c8963bc,NO,0,1,281.5,6.875332979135358,41.25,1.4375,1.125,0.3752909337885807,298.5,7.487869746758809,41.0625,1.9375,0.625,0.4050946478590402,2.0
2012,11,2012_11_NO_OAK,NO,D.Brees,32013030-2d30-3032-3035-33318e1e348d,LV,0,0,336.875,7.833828613185844,44.0,3.1875,0.875,0.5306682348820677,257.0,7.0984331128255524,36.5625,2.0,1.0,0.5736538850687711,3.0
2012,11,2012_11_NYJ_STL,LA,S.Bradford,32013030-2d30-3032-3738-353448d0b06c,NYJ,1,1,199.8125,5.538237364104926,36.75,0.875,0.75,0.3819115990390048,197.0625,6.104788845978897,33.1875,1.1875,0.8125,0.5238650725003365,2.0
2012,11,2012_11_NYJ_STL,NYJ,M.Sanchez,32013030-2d30-3032-3638-3938d10b93b9,LA,1,0,188.25,5.272851602416251,36.1875,1.375,1.125,0.40085763431527155,210.75,6.305161026812205,33.8125,1.125,0.875,0.59136850812143,1.0
2012,11,2012_11_PHI_WAS,PHI,N.Foles,32013030-2d30-3032-3935-3637b84f8e70,WAS,0,0,208.0,6.117647058823529,34.0,1.0,1.0,0.25468614160918684,270.0,7.161633319278202,38.625,2.125,1.0,0.465268697636595,0.0
2012,11,2012_11_PHI_WAS,WAS,R.Griffin,32013030-2d30-3032-3936-3635a9a33dbc,PHI,0,1,205.55555555555554,6.6891479988730955,31.333333333333332,0.8888888888888888,0.3333333333333333,0.45664950723390973,215.5625,6.200847008299954,35.9375,1.5,0.75,0.5050351879287568,4.0
2012,11,2012_11_SD_DEN,DEN,P.Manning,32013030-2d30-3031-3033-3436e2e70d78,LAC,0,1,277.9375,7.443244165168036,38.375,2.1875,1.0,0.4965777363567703,241.8125,6.872741580854393,35.8125,1.75,1.0,0.35655809278581485,3.0
2012,11,2012_11_SD_DEN,LAC,P.Rivers,32013030-2d30-3032-3239-34322bc30020,DEN,0,0,243.0625,7.42903079040205,34.8125,1.8125,1.0625,0.5509370628809881,230.9375,6.115465213826604,38.1875,1.75,0.875,0.5346980694034279,2.0
2012,11,2012_11_TB_CAR,CAR,C.Newton,32013030-2d30-3032-3739-33399bbb0097,TB,0,1,207.4375,6.9170951000717595,31.1875,1.125,1.0625,0.5003187649989568,271.3125,7.56011646824129,36.5,1.9375,1.3125,0.5357156952691257,1.0
2012,11,2012_11_TB_CAR,TB,J.Freeman,32013030-2d30-3032-3639-3933413b75ca,CAR,0,0,228.0625,6.632897492349392,34.75,1.625,1.0625,0.3964005242939959,251.3125,6.791273619346028,37.0,1.6875,0.9375,0.437928455392953,3.0
2012,12,2012_12_ATL_TB,ATL,M.Ryan,32013030-2d30-3032-3631-34338634c9b6,TB,0,0,274.125,7.228951388320539,39.75,1.9375,0.875,0.5203005224033843,268.0,7.533626772900789,36.1875,1.8125,1.25,0.5268877506357984,1.0
2012,12,2012_12_ATL_TB,TB,J.Freeman,32013030-2d30-3032-3639-3933413b75ca,ATL,0,1,234.125,6.710885430945883,35.375,1.75,1.0,0.4118680068555537,219.8125,6.26226122289284,35.0,1.5,1.1875,0.4037311530779914,0.0
2012,12,2012_12_BAL_SD,BAL,J.Flacco,32013030-2d30-3032-3631-3538c6a10853,LAC,0,0,214.75,6.310499832419766,34.4375,1.5,0.75,0.6009383116811766,239.75,6.665536719743281,36.625,1.8125,1.0,0.3592298836292822,1.0
2012,12,2012_12_BAL_SD,LAC,P.Rivers,32013030-2d30-3032-3239-34322bc30020,BAL,0,1,239.5625,7.18269647955161,35.625,1.8125,1.0625,0.5448667674110725,229.625,6.239029535208876,38.125,0.6875,1.125,0.3687929662727042,1.0
2012,12,2012_12_BUF_IND,BUF,R.Fitzpatrick,32013030-2d30-3032-3336-3832b8755c76,IND,1,0,223.875,6.089666634303829,37.0,1.5625,1.1875,0.4213845097903948,222.4375,6.326835069452919,34.6875,1.5,0.4375,0.5489935846955578,1.0
2012,12,2012_12_BUF_IND,IND,A.Luck,32013030-2d30-3032-3936-363868835ca0,BUF,1,1,283.0,6.5342576981385445,43.5,1.2,1.2,0.44547337225148126,222.1875,6.726857109754133,34.3125,2.0,0.8125,0.5286947401495417,1.0
2012,12,2012_12_CAR_PHI,CAR,C.Newton,32013030-2d30-3032-3739-33399bbb0097,PHI,0,0,204.9375,6.960744293620147,30.625,1.125,0.8125,0.5056952302509645,212.0,6.49718988755692,34.625,1.6875,0.6875,0.5388583880820936,2.0
2012,12,2012_12_CAR_PHI,PHI,N.Foles,32013030-2d30-3032-3935-3637b84f8e70,CAR,0,1,192.5,4.828823529411764,42.0,0.5,1.5,0.1900721558254308,245.8125,6.564985242153045,37.625,1.5625,0.9375,0.43725481461557514,0.0
2012,12,2012_12_DEN_KC,DEN,P.Manning,32013030-2d30-3031-3033-3436e2e70d78,KC,0,0,276.3125,7.438765707118149,38.125,2.25,0.8125,0.5249783246722983,191.9375,6.821640657876597,29.0,1.5625,0.8125,0.624120764179818,2.0
2012,12,2012_12_DEN_KC,KC,B.Quinn,32013030-2d30-3032-3534-3039681cbb21,DEN,0,1,111.25,4.739524307315564,24.5,0.5,0.75,0.33357848499692266,222.4375,5.992470561420187,37.75,1.6875,0.875,0.5091144469252835,0.0
2012,12,2012_12_GB_NYG,GB,A.Rodgers,32013030-2d30-3032-3334-35395dc60da5,NYG,0,0,255.75,6.704463293918685,38.9375,2.6875,0.5625,0.6114394053928477,245.1875,6.396830454209567,39.9375,1.625,1.375,0.39769564690302983,1.0
2012,12,2012_12_GB_NYG,NYG,E.Manning,32013030-2d30-3032-3238-3033cc58aa39,GB,0,1,265.875,7.022442947624236,38.375,1.5625,0.8125,0.542382671229765,275.0625,6.639182878845081,41.5,1.6875,1.375,0.3479061538183478,3.0
2012,12,2012_12_HOU_DET,DET,M.Stafford,32013030-2d30-3032-3634-39382e08c011,HOU,1,1,315.4375,6.953616538090687,45.5625,1.875,0.9375,0.40174618473344403,206.9375,5.537659712583623,37.25,1.5625,0.875,0.41019230625018666,2.0
2012,12,2012_12_HOU_DET,HOU,M.Schaub,32013030-2d30-3032-3237-3837e8f3d1a2,DET,1,0,243.375,7.582980228697956,33.25,1.625,0.6875,0.6406221319833324,261.25,6.511697156142977,39.5625,2.0625,0.75,0.5530519667256643,1.0
2012,12,2012_12_MIN_CHI,CHI,J.Cutler,32013030-2d30-3032-3432-3236d681c61c,MIN,0,1,188.8125,6.042041093094526,30.8125,1.25,0.875,0.6410192626268927,232.375,6.480997334385883,37.3125,2.0,0.4375,0.47331522535077675,1.0
2012,12,2012_12_MIN_CHI,MIN,C.Ponder,32013030-2d30-3032-3739-35306cea4d9c,CHI,0,0,168.8125,4.960598535958811,31.625,1.25,0.9375,0.48499898073675274,220.5625,5.726093223161466,38.9375,1.125,1.5,0.46026645704650915,1.0
2012,12,2012_12_NE_NYJ,NE,T.Brady,32013030-2d30-3031-3935-39361b587621,NYJ,0,0,290.4375,7.308438639546621,40.5,2.1875,0.5,0.6417824164286952,201.0,6.036236474437395,34.6875,1.3125,0.875,0.5112675062795159,3.0
2012,12,2012_12_NE_NYJ,NYJ,M.Sanchez,32013030-2d30-3032-3638-3938d10b93b9,NE,0,1,183.9375,5.3823687914961305,34.9375,1.4375,1.0625,0.40596224840787926,266.1875,6.737295605514208,39.25,1.8125,1.1875,0.30711529267479953,1.0
